,Sentiment,TwitterID,Date,QueryType,UserID,Tweet
9343,4,1974285867,Sat May 30 12:49:03 PDT 2009,NO_QUERY,ac1dr41n,Watching Obama speak on cyber sercurity. He has no idea what he is talking about..... I'll teach him 
8631,0,1991358417,Mon Jun 01 06:53:39 PDT 2009,NO_QUERY,sstarznrocketzz,#NAME?
7079,0,1548516329,Fri Apr 17 21:10:17 PDT 2009,NO_QUERY,roxyisfoxy,"dang twitter and their lack of space to write! anyways i am off to bed, gotta be up early. still totally bummed that I missed white room "
5619,4,1827829791,Sun May 17 11:32:06 PDT 2009,NO_QUERY,i_adore_u,I am hoping that something fabulous happens today!  For now... I'm at work helping brides find their perfect couture!!!
8873,4,1680776839,Sat May 02 12:28:17 PDT 2009,NO_QUERY,froggattjj,watching britains got talent 
5646,4,2008965209,Tue Jun 02 14:56:18 PDT 2009,NO_QUERY,regina2594,I'd do anything just to hold you in my arms 
9569,4,1972293962,Sat May 30 08:57:19 PDT 2009,NO_QUERY,stonermc,@TheRotArm  s'pose it's better late than never!  :-p    Ta kindly.  
4936,0,1977670051,Sat May 30 21:26:59 PDT 2009,NO_QUERY,SingUntilUDie,Had a pretty good day. Started out boring though. Only 4 more days of school! 
8067,0,2067812972,Sun Jun 07 13:00:17 PDT 2009,NO_QUERY,courtnyshelton7,aggghhhh twitter wont let me change my background  why not??.. 
1437,0,2208722282,Wed Jun 17 09:32:54 PDT 2009,NO_QUERY,jonniepalmer,#NAME?
1642,0,2010775206,Tue Jun 02 17:56:56 PDT 2009,NO_QUERY,dudaantonin,i want sims 3 
3238,4,2183673485,Mon Jun 15 14:49:47 PDT 2009,NO_QUERY,sylviayong,"@xolp same same, they were screaming about it on the phone, they didn't turn up to school, lazy sods. ha btw i meant HELLO not hell "
518,4,2060274776,Sat Jun 06 18:35:47 PDT 2009,NO_QUERY,BertaWooster,or not anymore 
5794,4,2066482474,Sun Jun 07 10:36:15 PDT 2009,NO_QUERY,NiavyG,#NAME?
5680,0,2065623827,Sun Jun 07 08:58:29 PDT 2009,NO_QUERY,thatmjgurl,i miss Miley and Morgan Tyler so much its not even funny 
38,4,1997950271,Mon Jun 01 17:44:19 PDT 2009,NO_QUERY,Amorybell,Amor and Psyche 
7836,0,2199921190,Tue Jun 16 18:11:24 PDT 2009,NO_QUERY,Basicz,"If anyone lives in NYC and u got something to do tonight, holla @ ur fellow tweeter!! Bored out da ass!! "
2013,4,1694255606,Mon May 04 01:47:15 PDT 2009,NO_QUERY,Vickiedoherty,lying on the sofa chilling...don't intend on moving from it any time soon 
3265,4,2013707484,Tue Jun 02 23:21:35 PDT 2009,NO_QUERY,mirl,#NAME?
8763,4,1975040200,Sat May 30 14:19:18 PDT 2009,NO_QUERY,mrsbeaudoin,On our way to enjoy some drinks and raw bar in Newport. Yum! 
5031,0,1956160224,Thu May 28 21:18:18 PDT 2009,NO_QUERY,bettermomthanu,#NAME?
2615,4,1824899549,Sun May 17 03:26:17 PDT 2009,NO_QUERY,becnavich,@babyonion she says thanks! You know the country roads round Manc - can you recommend a nice pub for lunch? We've still got the car 
94,4,2057041305,Sat Jun 06 12:15:38 PDT 2009,NO_QUERY,Championions,@mfhorne let us know if it's any good (Drag me to hell!)  may go &amp; see it next week....Ta 
4509,0,1976136861,Sat May 30 16:40:00 PDT 2009,NO_QUERY,SillyConnor09,if you are unhappy in life in the twitter world this would be know as: tweetless  if you are happy in life you can just: TWEET TWEE ...
4822,0,1824927659,Sun May 17 03:33:51 PDT 2009,NO_QUERY,ichawel,#NAME?
6937,4,2182860548,Mon Jun 15 13:43:53 PDT 2009,NO_QUERY,michesh,Tea time at the Peninsula 
4111,4,1979273534,Sun May 31 02:20:35 PDT 2009,NO_QUERY,moseyover,@daisyxrain I'm still waiting for it to be released here on DVD - definitely buying first.  Excited to see Anna P &amp; Ryan K (Home &amp; Away!)
5701,4,1980870501,Sun May 31 07:52:55 PDT 2009,NO_QUERY,emmaluxton,love itunes shuffle - escape the fate -&gt; camp rock -&gt;michael jackson -&gt;john mayer 
8227,0,1996148447,Mon Jun 01 14:36:38 PDT 2009,NO_QUERY,Lady_of_Nibor,@SiamRose Oh hun... That is just sad...  I'm sorry...  
8882,4,2000461406,Mon Jun 01 22:10:04 PDT 2009,NO_QUERY,elifsforeal,#NAME?
8177,0,1990283756,Mon Jun 01 04:26:05 PDT 2009,NO_QUERY,Goldentee88,drinking a McDonalds coffee and not understanding why someone would hurt me for no apparent reason. 
289,0,1551509736,Sat Apr 18 09:14:48 PDT 2009,NO_QUERY,rhea_m,@bubblecat Lucky! i totally want M&amp;S barbecue wings 
2181,0,2246054726,Fri Jun 19 17:01:42 PDT 2009,NO_QUERY,dearbhlaoconnor,knucle cracking champion well im not as good as lucy just yet 
2914,4,2054273836,Sat Jun 06 06:59:12 PDT 2009,NO_QUERY,Samtagious,#NAME?
6744,4,2062615966,Sat Jun 06 23:45:41 PDT 2009,NO_QUERY,tobint,@SaraJChipps you're coloring your hair pink...or did you just want to know what you were doing wrong with your application? 
7378,4,1827448029,Sun May 17 10:43:54 PDT 2009,NO_QUERY,my_delirium,Feeling like death  but I'm still overly happy!
5058,4,1827447495,Sun May 17 10:43:50 PDT 2009,NO_QUERY,melaniesais,On the best mini vacation everrr 
7242,0,2208198619,Wed Jun 17 08:54:14 PDT 2009,NO_QUERY,cheydee,"I miss Britney, now I just got some random horny hottie on my case "
1343,0,2058157402,Sat Jun 06 14:22:47 PDT 2009,NO_QUERY,itsmebri,"ugghh, missin him  ..finna go hang w/ the guy bestie.then makato's 2 celebrate my sis's bday later!!"
4464,4,1956772115,Thu May 28 22:39:04 PDT 2009,NO_QUERY,mz_coeleeone,THANKS ! 
205,4,1548862652,Fri Apr 17 22:12:38 PDT 2009,NO_QUERY,pan89,ive decided i should have gone 2 culinary school  i like food way too much
7456,4,2046127511,Fri Jun 05 11:43:55 PDT 2009,NO_QUERY,gloryangelina,@ericavery I could have totally answered that without even looking it up!  I need to check Twitter more often.... Damn me! 
4327,4,2044733996,Fri Jun 05 09:45:10 PDT 2009,NO_QUERY,ThomasShaped,@paauul Aah I saw that  It's real good!
6864,0,1879979454,Thu May 21 23:43:18 PDT 2009,NO_QUERY,woosang,#NAME?
8115,4,2185265000,Mon Jun 15 17:07:30 PDT 2009,NO_QUERY,BrownSugarLX,I am home N yall kno how I get whn I get home. 
1242,4,2063381208,Sun Jun 07 02:25:46 PDT 2009,NO_QUERY,Xufix,#NAME?
7679,0,2197550996,Tue Jun 16 13:55:57 PDT 2009,NO_QUERY,kirstycrocodile,"OMG guys, wanna do something to make a difference http://tinyurl.com/stephen-donate give this guy money; he's had his money stolen :O "
6288,0,1989683424,Mon Jun 01 02:26:01 PDT 2009,NO_QUERY,itsmaneesha,stupid mathletics. stupid pe assessment. stupid review. stupid homework.  bleargh
7505,4,1994586806,Mon Jun 01 12:08:59 PDT 2009,NO_QUERY,alexhairking,Gmorning gonna workout then call clients 
9522,4,2010026832,Tue Jun 02 16:41:01 PDT 2009,NO_QUERY,MikeBrookins,A lunch cookout later this week for WSTM employees. I will be off that day. It always seems to work out that way. Will work for food 
2638,0,2067218398,Sun Jun 07 11:57:43 PDT 2009,NO_QUERY,DressedInRage,#NAME?
1101,4,1831237764,Sun May 17 18:29:19 PDT 2009,NO_QUERY,RockChickDesign,@andrewho That's never un-funny. 
4147,0,1957237641,Thu May 28 23:54:51 PDT 2009,NO_QUERY,nicemovemumbles,#NAME?
1248,4,1468252376,Tue Apr 07 00:33:24 PDT 2009,NO_QUERY,makeupbylinvia,@sian_the_mouse woot!!!!!! 
6570,0,2055375876,Sat Jun 06 09:12:08 PDT 2009,NO_QUERY,carolineanne,Why driving in Minnesota is hard: I can't call my daddy--who could draw an accurate map of the tristate area roads--for backup. 
1537,0,1685441350,Sun May 03 00:24:24 PDT 2009,NO_QUERY,MsDia,"@Techni_Kohler Oh, I'm so sick I didn't make it. I have some of Yaw music &amp; he is off the hook, but Bilal is FANTASTIC...I'm sick "
5631,4,1553864167,Sat Apr 18 15:25:12 PDT 2009,NO_QUERY,rgazader,"just set up my twitter page  the ball has started rolling now, lol"
7811,4,2071847868,Sun Jun 07 20:00:52 PDT 2009,NO_QUERY,MattReeves17,"Hey guys, have you all checked out my friend Claire Fowler @clairemusic ? You should! She's 16 and the next hit music star! "
1275,4,1882505227,Fri May 22 06:59:45 PDT 2009,NO_QUERY,robotrobb,@trashlystevensx lol you're a tweetaholic? I totally didn't notice!  lol
6733,0,1679801114,Sat May 02 10:12:38 PDT 2009,NO_QUERY,emmauri,internet and tv and phones going down. aaarrrgggh. 
5441,4,1469199252,Tue Apr 07 05:34:46 PDT 2009,NO_QUERY,fredericmourot,@aplusk You must be born in Monaco for that ! 
5618,0,2225717858,Thu Jun 18 11:03:47 PDT 2009,NO_QUERY,JNoCullen,@newmoonmovie This is getting WAY out of hand VERY fast!! It's only been a few days....think of how the next 4 weeks will go!!  Poor Rob!
6117,4,1828082714,Sun May 17 12:03:07 PDT 2009,NO_QUERY,cathsti317,jj redick i love you. 
8628,4,2039844785,Thu Jun 04 22:57:22 PDT 2009,NO_QUERY,housd806,#NAME?
9734,4,1827756242,Sun May 17 11:22:52 PDT 2009,NO_QUERY,angelicaGEE,#NAME?
2826,0,1968777542,Fri May 29 22:11:32 PDT 2009,NO_QUERY,fashi0nfanatic,"@alneeZy no  i miss mt p too, but i think im goin up there next weekend!"
5373,0,2195674929,Tue Jun 16 11:27:06 PDT 2009,NO_QUERY,jennysunphoto,#NAME?
9748,0,2262171779,Sat Jun 20 22:00:54 PDT 2009,NO_QUERY,suebrody1,"@AdamLRocksMe Hm, can't hear it, then? "
380,0,1754231868,Sun May 10 05:30:43 PDT 2009,NO_QUERY,Corrine_X,It's my Birthday tomorrow! :-D I'm soOoOoOoOo excited!! Shame I have to go to school..... 
4277,0,1963057269,Fri May 29 12:08:13 PDT 2009,NO_QUERY,b_howell,Last free Friday. 
191,4,1976710384,Sat May 30 18:50:24 PDT 2009,NO_QUERY,Jayme1988,#NAME?
3970,0,1753190297,Sun May 10 00:30:13 PDT 2009,NO_QUERY,heatherreette,@MAMAHINA I know!! I think my boss forgot  have fun tonight! I hope I see u guys!
8116,4,2052695647,Sat Jun 06 01:40:01 PDT 2009,NO_QUERY,Yaysharon,This is hacking cool - it's tetris' 25th birthday today! Yay!!  and someone elses tomorrow! 
4651,4,1827601574,Sun May 17 11:03:18 PDT 2009,NO_QUERY,typicaal,@thebrandicyrus http://twitpic.com/526bs - you guys look so happy together  We're 4 kids in my family too! but we don't have a sea li ...
1837,4,2015739136,Wed Jun 03 05:24:27 PDT 2009,NO_QUERY,ligiagalvao,@tommcfly You're reading the saga of twilight ? I read all are amazing  you enjoying this? answer me and make me happy ???
1904,0,2060183436,Sat Jun 06 18:25:15 PDT 2009,NO_QUERY,MrsMaloneyBaby,"Just got home from work,now what should I do?I have no tj "
2483,4,1557077513,Sun Apr 19 01:53:21 PDT 2009,NO_QUERY,xxsammy412xx,Just had a nice long lie...for a change...looks like another glorious day too  happy days 
3125,4,2065029117,Sun Jun 07 07:44:07 PDT 2009,NO_QUERY,metalfingers,"@meaganshea Yeah, that whole neo swing thing sort of had me going for a while. Luckily I didn't go too far with that "
2305,0,1998229513,Mon Jun 01 18:12:25 PDT 2009,NO_QUERY,DavidBostic,Wishes he was a spotter or on assignment for a storm chase 
7636,0,2015364018,Wed Jun 03 04:28:01 PDT 2009,NO_QUERY,MrsNeverson13,at work 
1558,0,1982348326,Sun May 31 11:01:47 PDT 2009,NO_QUERY,Blackzz,"no no, thats only in america damnit "
3995,4,2051435249,Fri Jun 05 22:00:48 PDT 2009,NO_QUERY,dbsIII,"Tornado sirens blaring in the dark..it must be summer!  So do I react or respond to the situation here?   Hmm  what to do, what to do... "
8963,0,2014615455,Wed Jun 03 02:06:59 PDT 2009,NO_QUERY,summergirl1986,NEVER coming back to SW London   It will be secure hotels all the way in london 
5770,0,1836003165,Mon May 18 07:10:59 PDT 2009,NO_QUERY,yuglook,"I'm so tired this morning, it makes me want to cry.  I hope I don't fall asleep while the students are testing."
4730,0,2224826819,Thu Jun 18 09:58:59 PDT 2009,NO_QUERY,jessespeelman,court.     
9712,0,1676023714,Fri May 01 20:54:14 PDT 2009,NO_QUERY,ImSoHiiigh,Remember The Titans still chokes me up 
6096,0,2067559155,Sun Jun 07 12:33:34 PDT 2009,NO_QUERY,shyan13,not feeling well 
8074,4,2060616599,Sat Jun 06 19:14:36 PDT 2009,NO_QUERY,RawritzMichelle,@tylewrish and @kaitlinconfused thanks for my nickname lmao.  Listening to music texting my buddies.  swimming pool is done  yay!
3254,0,2266813746,Sun Jun 21 09:08:39 PDT 2009,NO_QUERY,carleygarland,my back hurts 
1182,0,2063584656,Sun Jun 07 03:15:26 PDT 2009,NO_QUERY,DrewHef,Naw FA real I am looking for a female co-host since lady Ray never comes by 
689,4,2179678978,Mon Jun 15 09:26:04 PDT 2009,NO_QUERY,blackberryworld,#NAME?
6013,0,2301294146,Tue Jun 23 15:15:07 PDT 2009,NO_QUERY,choocom,Nope nobody there. In the whole internet. Nobody. 
591,4,1981116646,Sun May 31 08:27:20 PDT 2009,NO_QUERY,damnitspirate,#NAME?
7145,0,2176468589,Mon Jun 15 03:57:38 PDT 2009,NO_QUERY,Clippy,@swellvintage i'm freezing too 
1470,4,1468613726,Tue Apr 07 02:44:13 PDT 2009,NO_QUERY,todotoit,@davidorban ooopsss... apparently search feature puts twitamatic under a whole new perspective. interesting! 
9409,0,2254892752,Sat Jun 20 10:26:43 PDT 2009,NO_QUERY,StilettoJill,@dezistatd @channon_raquel Hey I thought I was going with you guys to that!!! 
1440,0,1827720779,Sun May 17 11:18:23 PDT 2009,NO_QUERY,belfastblonde,#NAME?
2120,0,1835302871,Mon May 18 05:40:15 PDT 2009,NO_QUERY,changedforgood,TWITTER DOESN'T WORK ON MY PHONE AND IT MAKES ME SAD 
5996,4,2190090554,Tue Jun 16 01:44:25 PDT 2009,NO_QUERY,aikku,@TracieTrillion i'll try to find it again 
3855,4,2192626488,Tue Jun 16 07:18:57 PDT 2009,NO_QUERY,brandingdavid,"#squarespace me please! For those that don't know, @squarespace is running a contest. "
9172,4,1997399087,Mon Jun 01 16:46:54 PDT 2009,NO_QUERY,nanaIStrouble,#NAME?
6793,0,1685144917,Sat May 02 23:13:22 PDT 2009,NO_QUERY,teresa_ann,Mowed the lawns today for the first time in my life...took several attempts to get the stupid thing started though 
7116,4,1978794635,Sun May 31 00:29:41 PDT 2009,NO_QUERY,savant,@PatrickTulskie I needed inane insanity. Thanks for reminding me that 27b/6 exists 
8144,4,2045549897,Fri Jun 05 10:53:26 PDT 2009,NO_QUERY,liz_nicole,#NAME?
6924,4,1677825793,Sat May 02 04:11:31 PDT 2009,NO_QUERY,captnunderpants,"I may do some sunbathing today, nice weather + nothing to do = sunbathing, inevitably "
6437,0,2192490250,Tue Jun 16 07:06:53 PDT 2009,NO_QUERY,zarazombie,"everyone keep on voting MCR please, 3oSTM already got over 1 million votes  we won't give up !"
4456,4,2176362436,Mon Jun 15 03:40:05 PDT 2009,NO_QUERY,mathieule,#NAME?
6342,4,1557482510,Sun Apr 19 04:23:06 PDT 2009,NO_QUERY,itsJohno,"Switched from VMWare to Parallels, liking it much more! "
6817,0,1836396252,Mon May 18 07:55:22 PDT 2009,NO_QUERY,karina_lynn,#NAME?
6349,4,1992130086,Mon Jun 01 08:15:02 PDT 2009,NO_QUERY,johndpyle,#NAME?
2095,4,2187503599,Mon Jun 15 20:22:44 PDT 2009,NO_QUERY,kjoebbb,#NAME?
1375,0,1556398458,Sat Apr 18 22:41:10 PDT 2009,NO_QUERY,gppetro,Tomorrow I simply must do my anatomy &amp; physiology stuff &amp; attempt math  borinnggg
2015,4,1970238216,Sat May 30 03:01:45 PDT 2009,NO_QUERY,D6661,good morning...and good night. 
4792,4,1989522956,Mon Jun 01 01:51:40 PDT 2009,NO_QUERY,JoaoPL1000,Good morning world....rise and shine. It is funny to wake up when your friends are just doing the opposite 
4764,4,2185287473,Mon Jun 15 17:09:30 PDT 2009,NO_QUERY,EffFreddy,@MelissaNyomi Hmmm Im followin u for 2 reasons..Cause the 1st tweet was to Jean The perv &amp; Im curious to see how u look 
9945,0,1983227529,Sun May 31 12:45:06 PDT 2009,NO_QUERY,Scigirl543,The super bowl of geekdom has no halftime show  &lt;/randomtext&gt;
4674,4,2016806637,Wed Jun 03 07:23:28 PDT 2009,NO_QUERY,cararwalter,#NAME?
7490,4,1693322325,Sun May 03 22:11:50 PDT 2009,NO_QUERY,SherryRestifo,"beginning to wonder if my @ messages are getting seen...  i should probably aim for non celebrities, though...  haha "
9593,4,1882791365,Fri May 22 07:29:34 PDT 2009,NO_QUERY,carriesings,I feel like I'm finally bonding with these 60 boys...it only took the whole year. 
4844,0,1971952878,Sat May 30 08:14:59 PDT 2009,NO_QUERY,Aylush,How long does it take to make ice? I put mine in the freezer like an hour or two ago and it's not frozen yet  I want Frapp???!
7908,0,2066240076,Sun Jun 07 10:08:49 PDT 2009,NO_QUERY,Caramel021,@tish0204 shhhhhhhhh I'm goin 2 cry  lolol
6575,4,1685174754,Sat May 02 23:19:56 PDT 2009,NO_QUERY,michaelmcquirk,Yay. I just reached 100 updates. 
568,4,2184602379,Mon Jun 15 16:08:56 PDT 2009,NO_QUERY,mattgrise,#NAME?
4342,0,2327645568,Thu Jun 25 08:36:29 PDT 2009,NO_QUERY,blm03,@MomSpark Love those houses.  Still can't afford it   Can you get them to send me one for free to review?  LOL #jonandkate
5056,0,2260261881,Sat Jun 20 18:56:09 PDT 2009,NO_QUERY,heyheyheatherk,I'm feeling really anxious this evening... I don't like that feeling.  *deep breath*
9662,0,2247622054,Fri Jun 19 19:22:25 PDT 2009,NO_QUERY,1XxAJxX1,computer almost died  but now its good!! 
449,0,1969327400,Fri May 29 23:41:28 PDT 2009,NO_QUERY,JaredCameron,There is a dam mosquito in here tearin me up and I cant sleep! why???? not the best timing at all 
3622,0,2176958664,Mon Jun 15 05:08:37 PDT 2009,NO_QUERY,goldfries,#NAME?
8330,0,1990106949,Mon Jun 01 03:54:09 PDT 2009,NO_QUERY,bevinkathryn,"@emmielovegood Noo, I didn't ! I was going to but the good internet was already in use elsewhere &amp; I had homework. "
9305,0,1998137563,Mon Jun 01 18:03:15 PDT 2009,NO_QUERY,Tmano,Fuck fuck fuck dropped my phone on the concrete  fucked the scroll wheel up a bit.
3907,4,2000366185,Mon Jun 01 21:57:46 PDT 2009,NO_QUERY,Quimo,#NAME?
1891,4,2063488824,Sun Jun 07 02:51:57 PDT 2009,NO_QUERY,jordanm11,@FayLeMarquand I wasn't really talking about myself. Gosh. 
5158,0,1881570298,Fri May 22 05:00:59 PDT 2009,NO_QUERY,yannabraham,&quot;maybe gini coefficients are too complicated for us?&quot; and I thought I was working for a science company 
119,0,1676303956,Fri May 01 21:39:21 PDT 2009,NO_QUERY,URwingman,Missing my baby so cutting the night short to see her. Just didn't realize I parked so far away. I feel like I'm walking across zip codes 
7297,0,1573086299,Mon Apr 20 23:40:01 PDT 2009,NO_QUERY,jeffgrant,Another day another dollar...  i don't want to work.
3084,0,2064604760,Sun Jun 07 06:42:55 PDT 2009,NO_QUERY,necenzurat,yes... firefox 3.5 has a new JS engine.... to bad that is not V8 
2177,4,2053662506,Sat Jun 06 05:18:36 PDT 2009,NO_QUERY,cupcakesfortwo,"@renmiu It's late at night, so off to bed soon.  How about you?  "
2559,4,1982134827,Sun May 31 10:35:50 PDT 2009,NO_QUERY,mileyraysupport,#NAME?
1515,0,1827373058,Sun May 17 10:34:25 PDT 2009,NO_QUERY,KoFiBaBy,#NAME?
9757,0,1678009451,Sat May 02 05:05:54 PDT 2009,NO_QUERY,brit0821,"So the ZBT's on my campus got busted with like 5 lbs of pot, a bunch of adderall and some coke. Classy, boys. And a '12 died yesterday "
2697,4,1982786230,Sun May 31 11:54:02 PDT 2009,NO_QUERY,efie,At hash house a go go. Mmmmmmm 
789,0,2197395663,Tue Jun 16 13:43:45 PDT 2009,NO_QUERY,omgkatie,@daisydeakin oooh you're so lucky - i'm jealousssss  xx
1167,0,2219028921,Wed Jun 17 23:38:40 PDT 2009,NO_QUERY,ASWINRAJV,"india was ruled out of twenty twenty world cup ? bad news , thought they had all the way to the final "
37,0,1751177114,Sat May 09 18:50:49 PDT 2009,NO_QUERY,AnnitaDarling,"Did we just have an earthquake? I felt a quick, strong push... all of these quake flurries must be mounting to something big... "
8996,0,2286030880,Mon Jun 22 15:54:20 PDT 2009,NO_QUERY,HovX,Change of plans going to my grandma's not grandpa's 
4195,0,1957637428,Fri May 29 01:07:27 PDT 2009,NO_QUERY,GoldCoastGirl,@ErikVeland i'm not in the best financial situation myself at the moment. i'm beyond broke. my money is spend as soon as i earn it atm 
3580,4,1693896459,Mon May 04 00:12:28 PDT 2009,NO_QUERY,fantasticmj,#NAME?
5204,4,1971076990,Sat May 30 06:08:45 PDT 2009,NO_QUERY,dhames19,"my boys! Anth and Liam.  Oh, and anything peanut butter "
8004,0,1825406583,Sun May 17 05:35:06 PDT 2009,NO_QUERY,bloggirl,i still love danny gokey   2 bad he came home here to milwaukee! booo! anyways check out the blog. http://www.cashfreeonline.blogspot.com
1859,4,1834082065,Mon May 18 01:33:32 PDT 2009,NO_QUERY,communicating,#NAME?
4238,4,1792666928,Wed May 13 23:50:52 PDT 2009,NO_QUERY,Morrica,#NAME?
744,4,2055091072,Sat Jun 06 08:40:51 PDT 2009,NO_QUERY,britttnicole,"http://twitpic.com/6qvbj - @ashlee2326 no, we're not related  just friends from school. haha, we do kinda look alike in this picture,  ..."
